번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,상세영업상태변경일자,소재지전체주소,도로명전체주소,사업장명,업태구분명,객실수
836,관광숙박업,03_11_00_P,6500000,SAMPLE-00836,20250609,1,영업/정상,01,영업/정상,,20250609,제주특별자치도 서귀포시 대정읍 562,제주특별자치도 서귀포시 표본로 60,[샘플]대정읍숙소0836,,7
837,숙박업,03_11_00_P,6500000,SAMPLE-00837,20251207,1,영업/정상,01,영업/정상,,20251207,제주특별자치도 서귀포시 성산읍 1090,제주특별자치도 서귀포시 표본로 290,[샘플]성산읍숙소0837,,4
838,숙박업,03_11_00_P,6500000,SAMPLE-00838,20160920,1,영업/정상,01,영업/정상,,20160920,제주특별자치도 서귀포시 표선면 1850,제주특별자치도 서귀포시 표본로 100,[샘플]표선면숙소0838,,8
839,농어촌민박업,03_11_00_P,6500000,SAMPLE-00839,20231117,1,영업/정상,01,영업/정상,,20231117,제주특별자치도 제주시 노형동 1664,제주특별자치도 제주시 표본로 19,[샘플]노형동숙소0839,,3
840,숙박업,03_11_00_P,6500000,SAMPLE-00840,20241112,1,영업/정상,01,영업/정상,,20241112,제주특별자치도 서귀포시 동홍동 413,제주특별자치도 서귀포시 표본로 69,[샘플]동홍동숙소0840,,8
841,숙박업,03_11_00_P,6500000,SAMPLE-00841,20180524,1,영업/정상,01,영업/정상,,20180524,제주특별자치도 서귀포시 성산읍 928,제주특별자치도 서귀포시 표본로 159,[샘플]성산읍숙소0841,,11
842,숙박업,03_11_00_P,6500000,SAMPLE-00842,20140909,3,폐업,01,폐업,20201225,20201225,제주특별자치도 서귀포시 동홍동 482,제주특별자치도 서귀포시 표본로 158,[샘플]동홍동숙소0842,,2
843,농어촌민박업,03_11_00_P,6500000,SAMPLE-00843,20190329,3,폐업,01,폐업,20211028,20211028,제주특별자치도 제주시 노형동 1369,제주특별자치도 제주시 표본로 202,[샘플]노형동숙소0843,,8
844,농어촌민박업,03_11_00_P,6500000,SAMPLE-00844,20160903,3,폐업,01,폐업,20210205,20210205,제주특별자치도 제주시 한림읍 1992,제주특별자치도 제주시 표본로 297,[샘플]한림읍숙소0844,,8
845,숙박업,03_11_00_P,6500000,SAMPLE-00845,20211112,1,영업/정상,01,영업/정상,,20211112,제주특별자치도 제주시 노형동 428,제주특별자치도 제주시 표본로 131,[샘플]노형동숙소0845,,12
846,숙박업,03_11_00_P,6500000,SAMPLE-00846,20231014,1,영업/정상,01,영업/정상,,20231014,제주특별자치도 서귀포시 중문동 508,제주특별자치도 서귀포시 표본로 239,[샘플]중문동숙소0846,,1
847,농어촌민박업,03_11_00_P,6500000,SAMPLE-00847,20250913,1,영업/정상,01,영업/정상,,20250913,제주특별자치도 제주시 이도이동 1024,제주특별자치도 제주시 표본로 128,[샘플]이도이동숙소0847,,10
848,농어촌민박업,03_11_00_P,6500000,SAMPLE-00848,20230319,1,영업/정상,01,영업/정상,,20230319,제주특별자치도 서귀포시 대륜동 730,제주특별자치도 서귀포시 표본로 282,[샘플]대륜동숙소0848,,1
849,숙박업,03_11_00_P,6500000,SAMPLE-00849,20231115,1,영업/정상,01,영업/정상,,20231115,제주특별자치도 서귀포시 안덕면 265,제주특별자치도 서귀포시 표본로 195,[샘플]안덕면숙소0849,,9
850,숙박업,03_11_00_P,6500000,SAMPLE-00850,20240305,1,영업/정상,01,영업/정상,,20240305,제주특별자치도 서귀포시 표선면 850,제주특별자치도 서귀포시 표본로 87,[샘플]표선면숙소0850,,10
851,숙박업,03_11_00_P,6500000,SAMPLE-00851,20250804,1,영업/정상,01,영업/정상,,20250804,제주특별자치도 제주시 한경면 542,제주특별자치도 제주시 표본로 126,[샘플]한경면숙소0851,,5
852,숙박업,03_11_00_P,6500000,SAMPLE-00852,20200112,1,영업/정상,01,영업/정상,,20200112,제주특별자치도 서귀포시 대륜동 1580,제주특별자치도 서귀포시 표본로 140,[샘플]대륜동숙소0852,,11
853,농어촌민박업,03_11_00_P,6500000,SAMPLE-00853,20221023,1,영업/정상,01,영업/정상,,20221023,제주특별자치도 서귀포시 동홍동 34,제주특별자치도 서귀포시 표본로 278,[샘플]동홍동숙소0853,,10
854,숙박업,03_11_00_P,6500000,SAMPLE-00854,20230828,1,영업/정상,01,영업/정상,,20230828,제주특별자치도 서귀포시 남원읍 916,제주특별자치도 서귀포시 표본로 118,[샘플]남원읍숙소0854,,11
855,농어촌민박업,03_11_00_P,6500000,SAMPLE-00855,20251225,1,영업/정상,01,영업/정상,,20251225,제주특별자치도 제주시 애월읍 758,제주특별자치도 제주시 표본로 248,[샘플]애월읍숙소0855,,6
856,농어촌민박업,03_11_00_P,6500000,SAMPLE-00856,20180125,1,영업/정상,01,영업/정상,,20180125,제주특별자치도 제주시 삼양동 661,제주특별자치도 제주시 표본로 92,[샘플]삼양동숙소0856,,4
857,농어촌민박업,03_11_00_P,6500000,SAMPLE-00857,20141228,1,영업/정상,01,영업/정상,,20141228,제주특별자치도 서귀포시 표선면 1009,제주특별자치도 서귀포시 표본로 74,[샘플]표선면숙소0857,,4
858,농어촌민박업,03_11_00_P,6500000,SAMPLE-00858,20141002,3,폐업,01,폐업,20230525,20230525,제주특별자치도 서귀포시 대정읍 1208,제주특별자치도 서귀포시 표본로 149,[샘플]대정읍숙소0858,,9
859,숙박업,03_11_00_P,6500000,SAMPLE-00859,20181031,3,폐업,01,폐업,20210703,20210703,제주특별자치도 서귀포시 동홍동 1884,제주특별자치도 서귀포시 표본로 55,[샘플]동홍동숙소0859,,8
860,농어촌민박업,03_11_00_P,6500000,SAMPLE-00860,20251129,1,영업/정상,01,영업/정상,,20251129,제주특별자치도 서귀포시 대정읍 448,제주특별자치도 서귀포시 표본로 113,[샘플]대정읍숙소0860,,8
861,숙박업,03_11_00_P,6500000,SAMPLE-00861,20141023,1,영업/정상,01,영업/정상,,20141023,제주특별자치도 제주시 애월읍 181,제주특별자치도 제주시 표본로 106,[샘플]애월읍숙소0861,,11
862,농어촌민박업,03_11_00_P,6500000,SAMPLE-00862,20230424,1,영업/정상,01,영업/정상,,20230424,제주특별자치도 제주시 이도이동 224,제주특별자치도 제주시 표본로 288,[샘플]이도이동숙소0862,,7
863,농어촌민박업,03_11_00_P,6500000,SAMPLE-00863,20220111,3,폐업,01,폐업,20250214,20250214,제주특별자치도 서귀포시 대륜동 1497,제주특별자치도 서귀포시 표본로 89,[샘플]대륜동숙소0863,,7
864,관광숙박업,03_11_00_P,6500000,SAMPLE-00864,20110401,3,폐업,01,폐업,20111227,20111227,제주특별자치도 제주시 노형동 379,제주특별자치도 제주시 표본로 208,[샘플]노형동숙소0864,,6
865,관광숙박업,03_11_00_P,6500000,SAMPLE-00865,20220602,1,영업/정상,01,영업/정상,,20220602,제주특별자치도 제주시 조천읍 201,제주특별자치도 제주시 표본로 41,[샘플]조천읍숙소0865,,5
866,농어촌민박업,03_11_00_P,6500000,SAMPLE-00866,20170811,1,영업/정상,01,영업/정상,,20170811,제주특별자치도 제주시 연동 223,제주특별자치도 제주시 표본로 15,[샘플]연동숙소0866,,4
867,숙박업,03_11_00_P,6500000,SAMPLE-00867,20190730,1,영업/정상,01,영업/정상,,20190730,제주특별자치도 제주시 연동 1768,제주특별자치도 제주시 표본로 87,[샘플]연동숙소0867,,6
868,숙박업,03_11_00_P,6500000,SAMPLE-00868,20190315,1,영업/정상,01,영업/정상,,20190315,제주특별자치도 제주시 조천읍 1187,제주특별자치도 제주시 표본로 4,[샘플]조천읍숙소0868,,9
869,숙박업,03_11_00_P,6500000,SAMPLE-00869,20200118,3,폐업,01,폐업,20240424,20240424,제주특별자치도 서귀포시 서홍동 1866,제주특별자치도 서귀포시 표본로 56,[샘플]서홍동숙소0869,,11
870,숙박업,03_11_00_P,6500000,SAMPLE-00870,20251203,1,영업/정상,01,영업/정상,,20251203,제주특별자치도 제주시 구좌읍 1878,제주특별자치도 제주시 표본로 197,[샘플]구좌읍숙소0870,,9
871,농어촌민박업,03_11_00_P,6500000,SAMPLE-00871,20211001,1,영업/정상,01,영업/정상,,20211001,제주특별자치도 서귀포시 대륜동 186,제주특별자치도 서귀포시 표본로 2,[샘플]대륜동숙소0871,,8
872,농어촌민박업,03_11_00_P,6500000,SAMPLE-00872,20150422,3,폐업,01,폐업,20231112,20231112,제주특별자치도 제주시 한림읍 1461,제주특별자치도 제주시 표본로 258,[샘플]한림읍숙소0872,,3
873,농어촌민박업,03_11_00_P,6500000,SAMPLE-00873,20131229,1,영업/정상,01,영업/정상,,20131229,제주특별자치도 제주시 한경면 681,제주특별자치도 제주시 표본로 176,[샘플]한경면숙소0873,,6
874,숙박업,03_11_00_P,6500000,SAMPLE-00874,20191025,1,영업/정상,01,영업/정상,,20191025,제주특별자치도 제주시 노형동 1498,제주특별자치도 제주시 표본로 212,[샘플]노형동숙소0874,,2
875,농어촌민박업,03_11_00_P,6500000,SAMPLE-00875,20241108,1,영업/정상,01,영업/정상,,20241108,제주특별자치도 제주시 한경면 750,제주특별자치도 제주시 표본로 174,[샘플]한경면숙소0875,,6
876,숙박업,03_11_00_P,6500000,SAMPLE-00876,20170812,3,폐업,01,폐업,20210829,20210829,제주특별자치도 서귀포시 동홍동 1421,제주특별자치도 서귀포시 표본로 10,[샘플]동홍동숙소0876,,10
877,농어촌민박업,03_11_00_P,6500000,SAMPLE-00877,20191116,1,영업/정상,01,영업/정상,,20191116,제주특별자치도 제주시 일도이동 485,제주특별자치도 제주시 표본로 189,[샘플]일도이동숙소0877,,4
878,농어촌민박업,03_11_00_P,6500000,SAMPLE-00878,20250709,1,영업/정상,01,영업/정상,,20250709,제주특별자치도 서귀포시 중문동 1835,제주특별자치도 서귀포시 표본로 240,[샘플]중문동숙소0878,,9
879,관광숙박업,03_11_00_P,6500000,SAMPLE-00879,20200608,1,영업/정상,01,영업/정상,,20200608,제주특별자치도 서귀포시 표선면 462,제주특별자치도 서귀포시 표본로 151,[샘플]표선면숙소0879,,6
880,농어촌민박업,03_11_00_P,6500000,SAMPLE-00880,20221229,1,영업/정상,01,영업/정상,,20221229,제주특별자치도 제주시 이도이동 1300,제주특별자치도 제주시 표본로 157,[샘플]이도이동숙소0880,,9
881,농어촌민박업,03_11_00_P,6500000,SAMPLE-00881,20211106,1,영업/정상,01,영업/정상,,20211106,제주특별자치도 제주시 연동 1660,제주특별자치도 제주시 표본로 69,[샘플]연동숙소0881,,9
882,농어촌민박업,03_11_00_P,6500000,SAMPLE-00882,20221023,3,폐업,01,폐업,20230613,20230613,제주특별자치도 제주시 한경면 256,제주특별자치도 제주시 표본로 256,[샘플]한경면숙소0882,,1
883,숙박업,03_11_00_P,6500000,SAMPLE-00883,20170921,1,영업/정상,01,영업/정상,,20170921,제주특별자치도 서귀포시 남원읍 239,제주특별자치도 서귀포시 표본로 294,[샘플]남원읍숙소0883,,12
884,숙박업,03_11_00_P,6500000,SAMPLE-00884,20150808,1,영업/정상,01,영업/정상,,20150808,제주특별자치도 제주시 일도이동 465,제주특별자치도 제주시 표본로 177,[샘플]일도이동숙소0884,,10
885,농어촌민박업,03_11_00_P,6500000,SAMPLE-00885,20210314,3,영업/정상,01,휴업,,20210314,제주특별자치도 제주시 한경면 869,제주특별자치도 제주시 표본로 161,[샘플]한경면숙소0885,,5
886,농어촌민박업,03_11_00_P,6500000,SAMPLE-00886,20260810,1,영업/정상,01,영업/정상,,20260810,제주특별자치도 제주시 연동 231,제주특별자치도 제주시 표본로 132,[샘플]연동숙소0886,,10
887,숙박업,03_11_00_P,6500000,SAMPLE-00887,20121106,1,영업/정상,01,영업/정상,,20121106,제주특별자치도 제주시 조천읍 809,제주특별자치도 제주시 표본로 259,[샘플]조천읍숙소0887,,6
888,숙박업,03_11_00_P,6500000,SAMPLE-00888,20110603,3,폐업,01,폐업,20191209,20191209,제주특별자치도 서귀포시 동홍동 211,제주특별자치도 서귀포시 표본로 133,[샘플]동홍동숙소0888,,7
889,농어촌민박업,03_11_00_P,6500000,SAMPLE-00889,20180717,3,폐업,01,폐업,20260707,20260707,제주특별자치도 제주시 구좌읍 21,제주특별자치도 제주시 표본로 96,[샘플]구좌읍숙소0889,,6
890,관광숙박업,03_11_00_P,6500000,SAMPLE-00890,20190505,1,영업/정상,01,영업/정상,,20190505,제주특별자치도 제주시 애월읍 772,제주특별자치도 제주시 표본로 294,[샘플]애월읍숙소0890,,12
891,숙박업,03_11_00_P,6500000,SAMPLE-00891,20260112,1,영업/정상,01,영업/정상,,20260112,제주특별자치도 제주시 연동 1291,제주특별자치도 제주시 표본로 68,[샘플]연동숙소0891,,6
892,숙박업,03_11_00_P,6500000,SAMPLE-00892,20180712,3,폐업,01,폐업,20250911,20250911,제주특별자치도 제주시 애월읍 482,제주특별자치도 제주시 표본로 9,[샘플]애월읍숙소0892,,10
893,농어촌민박업,03_11_00_P,6500000,SAMPLE-00893,20210226,1,영업/정상,01,영업/정상,,20210226,제주특별자치도 서귀포시 남원읍 1571,제주특별자치도 서귀포시 표본로 246,[샘플]남원읍숙소0893,,7
894,관광숙박업,03_11_00_P,6500000,SAMPLE-00894,20220505,3,폐업,01,폐업,20260830,20260830,제주특별자치도 제주시 애월읍 1270,제주특별자치도 제주시 표본로 115,[샘플]애월읍숙소0894,,12
895,숙박업,03_11_00_P,6500000,SAMPLE-00895,20170812,1,영업/정상,01,영업/정상,,20170812,제주특별자치도 서귀포시 동홍동 550,제주특별자치도 서귀포시 표본로 218,[샘플]동홍동숙소0895,,10
896,숙박업,03_11_00_P,6500000,SAMPLE-00896,20230407,1,영업/정상,01,영업/정상,,20230407,제주특별자치도 서귀포시 대정읍 1100,제주특별자치도 서귀포시 표본로 272,[샘플]대정읍숙소0896,,6
897,농어촌민박업,03_11_00_P,6500000,SAMPLE-00897,20170930,1,영업/정상,01,영업/정상,,20170930,제주특별자치도 서귀포시 성산읍 1578,제주특별자치도 서귀포시 표본로 127,[샘플]성산읍숙소0897,,12
898,농어촌민박업,03_11_00_P,6500000,SAMPLE-00898,20230322,1,영업/정상,01,영업/정상,,20230322,제주특별자치도 서귀포시 안덕면 468,제주특별자치도 서귀포시 표본로 163,[샘플]안덕면숙소0898,,3
899,농어촌민박업,03_11_00_P,6500000,SAMPLE-00899,20160915,3,폐업,01,폐업,20250618,20250618,제주특별자치도 제주시 조천읍 1503,제주특별자치도 제주시 표본로 226,[샘플]조천읍숙소0899,,6
900,농어촌민박업,03_11_00_P,6500000,SAMPLE-00900,20160504,1,영업/정상,01,영업/정상,,20160504,제주특별자치도 서귀포시 표선면 632,제주특별자치도 서귀포시 표본로 17,[샘플]표선면숙소0900,,3
901,농어촌민박업,03_11_00_P,6500000,SAMPLE-00901,20250719,1,영업/정상,01,영업/정상,,20250719,제주특별자치도 제주시 한림읍 1367,제주특별자치도 제주시 표본로 17,[샘플]한림읍숙소0901,,8
902,숙박업,03_11_00_P,6500000,SAMPLE-00902,20230612,1,영업/정상,01,영업/정상,,20230612,제주특별자치도 서귀포시 표선면 1966,제주특별자치도 서귀포시 표본로 268,[샘플]표선면숙소0902,,5
903,숙박업,03_11_00_P,6500000,SAMPLE-00903,20221016,1,영업/정상,01,영업/정상,,20221016,제주특별자치도 제주시 일도이동 743,제주특별자치도 제주시 표본로 16,[샘플]일도이동숙소0903,,6
904,농어촌민박업,03_11_00_P,6500000,SAMPLE-00904,20220313,1,영업/정상,01,영업/정상,,20220313,제주특별자치도 제주시 일도이동 1085,제주특별자치도 제주시 표본로 257,[샘플]일도이동숙소0904,,2
905,농어촌민박업,03_11_00_P,6500000,SAMPLE-00905,20110522,1,영업/정상,01,영업/정상,,20110522,제주특별자치도 서귀포시 대륜동 244,제주특별자치도 서귀포시 표본로 119,[샘플]대륜동숙소0905,,10
906,농어촌민박업,03_11_00_P,6500000,SAMPLE-00906,20141006,1,영업/정상,01,영업/정상,,20141006,제주특별자치도 서귀포시 남원읍 1229,제주특별자치도 서귀포시 표본로 184,[샘플]남원읍숙소0906,,10
907,농어촌민박업,03_11_00_P,6500000,SAMPLE-00907,20160118,1,영업/정상,01,영업/정상,,20160118,제주특별자치도 제주시 일도이동 211,제주특별자치도 제주시 표본로 202,[샘플]일도이동숙소0907,,8
908,농어촌민박업,03_11_00_P,6500000,SAMPLE-00908,20140526,3,폐업,01,폐업,20260714,20260714,제주특별자치도 제주시 연동 1735,제주특별자치도 제주시 표본로 258,[샘플]연동숙소0908,,6
909,농어촌민박업,03_11_00_P,6500000,SAMPLE-00909,20130708,1,영업/정상,01,영업/정상,,20130708,제주특별자치도 제주시 노형동 1438,제주특별자치도 제주시 표본로 275,[샘플]노형동숙소0909,,6
